ID,url number,ACCIDENT LOCATION,ACCIDENT Date,Victim NUMBER,Vehicle 1,Vehicle 2,Vehicle 3
2381,6261,Narayanpur,"Jan 01, 2023, 04:03:08",One,train,,
2382,6261,Gopalpur,"Jan 01, 2023, 04:03:08",One,train,,
2383,6263,Narayanpur,"Jan 01, 2023, 04:08:20",One,train,,
2384,6263,Gopalpur,"Jan 01, 2023, 04:08:20",One,train,,
2385,6268,Jashore,"Jan 01, 2023, 21:03:54",Three,truck,,
2386,6268,Churamonkati,"Jan 01, 2023, 21:03:54",Three,truck,,
2387,6279,Bangladesh,"Jan 02, 2023, 04:08:32",9951,truck,bus,car
2388,6281,New,"Jan 02, 2023, 04:08:32",One,bus,car,
2389,6281,Delhi,"Jan 02, 2023, 04:08:32",One,bus,car,
2390,6299,Mohammadpur,"Jan 03, 2023, 04:09:05",One,motorcycle,rickshaw,auto
2391,6300,Bangladesh,"Jan 03, 2023, 04:09:05",2,train,,
2392,6308,Khilgaon,"Jan 03, 2023, 21:56:38",One,train,,
2393,6308,Dhaka,"Jan 03, 2023, 21:56:38",One,train,,
2394,6313,Khulna,"Jan 04, 2023, 04:10:46",Six,bus,car,motorcycle
2395,6313,",","Jan 04, 2023, 04:10:46",Six,bus,car,motorcycle
2396,6314,Khulna,"Jan 04, 2023, 04:10:46",Three,motorcycle,,
2397,6314,Khulna,"Jan 04, 2023, 04:10:46",Three,motorcycle,,
2398,6316,Roorkee,"Jan 04, 2023, 21:05:17",One,car,,
2399,6316,Uttarakhand,"Jan 04, 2023, 21:05:17",One,car,,
2400,6326,Bangladesh,"Jan 05, 2023, 04:10:00",5760,truck,bus,car
2401,6327,Roorkee,"Jan 05, 2023, 04:10:00",26,truck,bus,car
2402,6327,Perth,"Jan 05, 2023, 04:10:00",26,truck,bus,car
2403,6338,Chattogram,"Jan 06, 2023, 04:09:57",four,truck,car,bike
2404,6338,Kapasia,"Jan 06, 2023, 04:09:57",four,truck,car,bike
2405,6347,Habiganj,"Jan 07, 2023, 04:04:08",Five,truck,bus,
2406,6347,Madhabpur,"Jan 07, 2023, 04:04:08",Five,truck,bus,
2407,6349,Madhabpur,"Jan 07, 2023, 04:04:08",Five,truck,bus,
2408,6349,Habiganj,"Jan 07, 2023, 04:04:08",Five,truck,bus,
2409,6352,Habiganj,"Jan 07, 2023, 04:11:45",three,truck,car,
2410,6353,Habiganj,"Jan 07, 2023, 04:12:04",four,truck,bus,
2411,6354,Noapara,"Jan 07, 2023, 04:12:04",five,truck,bus,
2412,6354,Habiganj,"Jan 07, 2023, 04:12:04",five,truck,bus,
2413,6357,Dhaka,"Jan 07, 2023, 04:12:04",Two,bus,motorcycle,
2414,6357,Dulal,"Jan 07, 2023, 04:12:04",Two,bus,motorcycle,
2415,6363,Marine,"Jan 07, 2023, 14:10:27",One,truck,bus,bike
2416,6363,Drive,"Jan 07, 2023, 14:10:27",One,truck,bus,bike
2417,6371,China,"Jan 08, 2023, 04:05:10",17,truck,,
2418,6380,China,"Jan 08, 2023, 21:02:07",19,truck,bus,
2419,6380,China,"Jan 08, 2023, 21:02:07",19,truck,bus,
2420,6381,China,"Jan 08, 2023, 21:02:07",Seventeen,truck,bus,car
2421,6381,Jiangxi,"Jan 08, 2023, 21:02:07",Seventeen,truck,bus,car
2422,6382,China,"Jan 08, 2023, 21:03:24",17,bus,car,
2423,6382,Jiangxi,"Jan 08, 2023, 21:03:24",17,bus,car,
2424,6390,Dhaka,"Jan 09, 2023, 04:08:41",One,bus,car,bike
2425,6391,Jashore,"Jan 09, 2023, 04:08:41",eight,bus,motorcycle,
2426,6392,Nanchang,"Jan 09, 2023, 04:08:41",17,truck,car,
2427,6392,China,"Jan 09, 2023, 04:08:41",17,truck,car,
2428,6403,Dhaka,"Jan 10, 2023, 04:12:56",three,bus,,
2429,6404,Rangpur,"Jan 10, 2023, 04:12:56",Three,bus,,
2430,6408,Rajshahi,"Jan 10, 2023, 21:03:41",11,truck,bus,bike
2431,6408,Rangpur,"Jan 10, 2023, 21:03:41",11,truck,bus,bike
2432,6409,Rajshahi,"Jan 10, 2023, 21:04:36",Nine,truck,bus,bike
2433,6409,Rangpur,"Jan 10, 2023, 21:04:36",Nine,truck,bus,bike
2434,6412,Paba,"Jan 10, 2023, 21:09:52",Three,truck,motorcycle,
2435,6413,Rangpur,"Jan 10, 2023, 23:43:22",15,truck,bus,bike
2436,6413,Chandpur,"Jan 10, 2023, 23:43:22",15,truck,bus,bike
2437,6414,Rajshahi,"Jan 10, 2023, 23:43:22",Nine,truck,bus,bike
2438,6414,Rangpur,"Jan 10, 2023, 23:43:22",Nine,truck,bus,bike
2439,6416,Gachha,"Jan 11, 2023, 04:12:11",two,bus,,
2440,6417,Bhuapur,"Jan 11, 2023, 04:12:11",Three,rickshaw,train,auto
2441,6421,Dinajpur,"Jan 11, 2023, 21:52:08",two,truck,rickshaw,
2442,6421,Faridpur,"Jan 11, 2023, 21:52:08",two,truck,rickshaw,
2443,6422,Mahbub,"Jan 11, 2023, 21:52:08",One,bus,rickshaw,auto
2444,6427,Rajshahi,"Jan 12, 2023, 04:06:49",Eleven,truck,bus,bike
2445,6427,Rangpur,"Jan 12, 2023, 04:06:49",Eleven,truck,bus,bike
2446,6428,Boalmari,"Jan 12, 2023, 04:06:49",Two,truck,bike,motorcycle
2447,6428,Paba,"Jan 12, 2023, 04:06:49",Two,truck,bike,motorcycle
2448,6429,Bhuapur,"Jan 12, 2023, 04:06:49",Two,rickshaw,train,auto
2449,6432,Tejgaon,"Jan 12, 2023, 04:24:05",One,train,auto,
2450,6433,Dhaka,"Jan 12, 2023, 04:24:05",One,train,,
2451,6436,California,"Jan 12, 2023, 21:05:47",17,bus,,
2452,6439,India,"Jan 12, 2023, 21:06:32",One,bus,car,
2453,6439,New,"Jan 12, 2023, 21:06:32",One,bus,car,
2454,6443,Bangladesh,"Jan 13, 2023, 04:12:51",Two,truck,rickshaw,auto
2455,6443,Dhaka,"Jan 13, 2023, 04:12:51",Two,truck,rickshaw,auto
2456,6455,Dhaka,"Jan 13, 2023, 21:07:46",Two,truck,rickshaw,auto
2457,6459,Lalmonirhat,"Jan 14, 2023, 04:03:46",One,train,,
2458,6465,Rocky,"Jan 14, 2023, 05:16:38",two,truck,bus,motorcycle
2459,6465,Kaliganj,"Jan 14, 2023, 05:16:38",two,truck,bus,motorcycle
2460,6466,Kaliganj,"Jan 14, 2023, 17:30:52",Three,truck,bus,bike
2461,6466,Jhenaidah,"Jan 14, 2023, 17:30:52",Three,truck,bus,bike
2462,6470,Qatar,"Jan 15, 2023, 04:03:07",four,car,,
2463,6471,Keraniganj,"Jan 15, 2023, 04:03:07",two,motorcycle,rickshaw,auto
2464,6471,Kartikpur,"Jan 15, 2023, 04:03:07",two,motorcycle,rickshaw,auto
2465,6472,Qatar,"Jan 15, 2023, 04:08:45",Four,car,,
2466,6472,Bangladesh,"Jan 15, 2023, 04:08:45",Four,car,,
2467,6473,Qatar,"Jan 15, 2023, 04:08:45",Four,car,,
2468,6475,Jhenaidah,"Jan 15, 2023, 04:08:57",Eight,truck,bus,bike
2469,6475,Jashore,"Jan 15, 2023, 04:08:57",Eight,truck,bus,bike
2470,6476,Koiargachi,"Jan 15, 2023, 04:08:57",Three,truck,bus,bike
2471,6476,Koiargachi,"Jan 15, 2023, 04:08:57",Three,truck,bus,bike
2472,6480,Pokhara,"Jan 15, 2023, 21:02:10",68,bus,,
2473,6480,Nepal,"Jan 15, 2023, 21:02:10",68,bus,,
2474,6483,Paltan,"Jan 16, 2023, 04:03:51",One,bike,motorcycle,auto
2475,6487,Qatar,"Jan 16, 2023, 04:11:46",Four,bus,,
2476,6497,Rome,"Jan 16, 2023, 21:03:10",1993,car,,
2477,6497,Florence,"Jan 16, 2023, 21:03:10",1993,car,,
2478,6501,Senegal,"Jan 16, 2023, 21:05:16",Nineteen,truck,bus,
2479,6501,Senegal,"Jan 16, 2023, 21:05:16",Nineteen,truck,bus,
2480,6502,Khilgaon,"Jan 17, 2023, 04:04:05",One,bike,rickshaw,auto
2481,6503,Shariatpur,"Jan 17, 2023, 04:04:05",six,truck,,
2482,6504,Zajira,"Jan 17, 2023, 04:04:05",Six,truck,car,
2483,6504,Shariatpur,"Jan 17, 2023, 04:04:05",Six,truck,car,
2484,6506,Zajira,"Jan 17, 2023, 04:04:05",Six,truck,auto,
2485,6510,Bangladesh,"Jan 17, 2023, 04:11:33",Six,truck,,
2486,6510,Bangladesh,"Jan 17, 2023, 04:11:33",Six,truck,,
2487,6511,Shariatpur,"Jan 17, 2023, 04:11:33",six,truck,car,train
2488,6511,Dhaka,"Jan 17, 2023, 04:11:33",six,truck,car,train
2489,6516,Shariatpur,"Jan 17, 2023, 04:11:33",One,truck,,
2490,6517,Shariatpur,"Jan 17, 2023, 04:11:33",six,truck,car,auto
2491,6517,Bangladesh,"Jan 17, 2023, 04:11:33",six,truck,car,auto
2492,6535,Shariatpur,"Jan 19, 2023, 04:01:46",six,truck,car,
2493,6535,Bangladesh,"Jan 19, 2023, 04:01:46",six,truck,car,
2494,6537,Chilahati,"Jan 19, 2023, 04:10:30",One,train,,
2495,6537,India,"Jan 19, 2023, 04:10:30",One,train,,
2496,6555,Kaliakoir,"Jan 20, 2023, 22:13:51",Three,truck,motorcycle,rickshaw
2497,6555,Gazipur,"Jan 20, 2023, 22:13:51",Three,truck,motorcycle,rickshaw
2498,6558,Sultanpur,"Jan 20, 2023, 22:18:36",Three,truck,rickshaw,auto
2499,6559,Gazipur,"Jan 20, 2023, 22:18:36",Two,motorcycle,,
2500,6559,district,"Jan 20, 2023, 22:18:36",Two,motorcycle,,
2501,6561,Kaliakoir,"Jan 21, 2023, 04:06:16",Three,truck,motorcycle,rickshaw
2502,6561,Gazipur,"Jan 21, 2023, 04:06:16",Three,truck,motorcycle,rickshaw
2503,6567,Kashipur,"Jan 21, 2023, 21:03:38",two,bus,bike,motorcycle
2504,6574,Gazipur,"Jan 22, 2023, 04:40:59",50,truck,,
2505,6575,Hartakitola,"Jan 22, 2023, 04:40:59",One,truck,bus,
2506,6576,Gazipur,"Jan 22, 2023, 04:40:59",One,truck,,
2507,6577,Hartakitola,"Jan 22, 2023, 04:40:59",One,truck,bus,
2508,6579,Chandra,"Jan 22, 2023, 21:17:37",Three,truck,bus,bike
2509,6579,Kaliakoir,"Jan 22, 2023, 21:17:37",Three,truck,bus,bike
2510,6580,Bhanga,"Jan 22, 2023, 21:17:37",Three,bus,motorcycle,
2511,6580,Faridpur,"Jan 22, 2023, 21:17:37",Three,bus,motorcycle,
2512,6583,Kuril,"Jan 22, 2023, 21:21:14",3,bus,,
2513,6583,Bishwaroad,"Jan 22, 2023, 21:21:14",3,bus,,
2514,6584,Faridpur,"Jan 22, 2023, 21:21:14",three,bus,motorcycle,
2515,6584,Khulna,"Jan 22, 2023, 21:21:14",three,bus,motorcycle,
2516,6586,Mandartala,"Jan 23, 2023, 04:13:28",Two,truck,motorcycle,
2517,6586,Miapara,"Jan 23, 2023, 04:13:28",Two,truck,motorcycle,
2518,6587,Bhanga,"Jan 23, 2023, 04:13:28",three,bus,bike,
2519,6587,Faridpur,"Jan 23, 2023, 04:13:28",three,bus,bike,
2520,6588,Nadia,"Jan 23, 2023, 04:13:28",two,bus,bike,motorcycle
2521,6588,Nadia,"Jan 23, 2023, 04:13:28",two,bus,bike,motorcycle
2522,6590,Nadia,"Jan 23, 2023, 22:31:29",One,bus,,
2523,6591,Faridpur,"Jan 23, 2023, 22:31:29",10000,bus,,
2524,6591,Nadia,"Jan 23, 2023, 22:31:29",10000,bus,,
2525,6599,Baridhara,"Jan 23, 2023, 22:56:15",One,bus,,
2526,6600,Kawla,"Jan 23, 2023, 22:56:15",One,bus,bike,motorcycle
2527,6600,Nadia,"Jan 23, 2023, 22:56:15",One,bus,bike,motorcycle
2528,6601,Dhaka,"Jan 24, 2023, 07:40:10",One,bus,,
2529,6601,Nadia,"Jan 24, 2023, 07:40:10",One,bus,,
2530,6606,Nadia,"Jan 24, 2023, 08:19:11",two,bus,bike,motorcycle
2531,6606,Nadia,"Jan 24, 2023, 08:19:11",two,bus,bike,motorcycle
2532,6607,Nadia,"Jan 24, 2023, 08:19:11",two,bus,bike,motorcycle
2533,6607,Nadia,"Jan 24, 2023, 08:19:11",two,bus,bike,motorcycle
2534,6608,Nadia,"Jan 24, 2023, 08:19:11",three,truck,bus,bike
2535,6608,Nadia,"Jan 24, 2023, 08:19:11",three,truck,bus,bike
2536,6610,Nadia,"Jan 24, 2023, 08:19:11",20,bus,bike,
2537,6610,Nadia,"Jan 24, 2023, 08:19:11",20,bus,bike,
2538,6612,Kakrail,"Jan 24, 2023, 08:19:11",One,rickshaw,auto,
2539,6612,Kakrail,"Jan 24, 2023, 08:19:11",One,rickshaw,auto,
2540,6615,the,"Jan 25, 2023, 04:30:15",500,truck,,
2541,6615,United,"Jan 25, 2023, 04:30:15",500,truck,,
2542,6619,Nadia,"Jan 25, 2023, 04:45:56",23,bus,bike,
2543,6623,Nadia,"Jan 25, 2023, 19:54:15",9951,bus,car,bike
2544,6626,Thakurgaon,"Jan 25, 2023, 21:06:31",Two,truck,motorcycle,
