date,url
10/28/2020 22:01,https://bangladeshpost.net/posts/2-killed-in-rajshahi-road-accidents-45778
10/29/2020 22:01,https://www.unb.com.bd/category/Bangladesh/woman-killed-in-city-road-crash/59684
10/29/2020 22:04,https://unb.com.bd/category/Bangladesh/data-centre-disaster-recovery-site-inaugurated-at-bgb-jashore-regional-hq/59681
10/29/2020 22:04,https://www.dhakatribune.com/sport/2020/10/29/tale-of-expatriate-gymnast-ali-and-a-ray-of-hope-for-olympics
10/30/2020 22:02,https://www.dhakatribune.com/bangladesh/nation/2020/10/30/5-killed-in-different-road-accidents-in-feni-rajshahi
10/30/2020 22:02,http://www.theindependentbd.com/post/255335
11/1/2020 21:01,https://thefinancialexpress.com.bd/views/reviews/behavioural-insights-to-guide-covid-19-containment-strategies-1604244614
11/1/2020 21:01,https://www.dhakatribune.com/world/2020/11/01/why-airplane-takeoffs-and-landings-are-so-dangerous
11/1/2020 21:01,https://www.thedailystar.net/city/news/dmch-launches-facility-manage-mass-casualties-1987773
11/2/2020 21:01,https://www.dhakatribune.com/bangladesh/nation/2020/11/02/three-killed-in-chandpur-road-accident
11/2/2020 21:01,https://bangladeshpost.net/posts/teacher-killed-in-road-accident-46066
11/3/2020 21:01,https://www.dhakatribune.com/bangladesh/nation/2020/11/03/5-killed-in-truck-ambulance-collision-in-kushtia
11/3/2020 21:01,https://www.thedailystar.net/backpage/news/4-family-killed-road-crash-1988973
11/3/2020 21:01,http://www.unb.com.bd/category/bangladesh/5-killed-in-kushtia-road-crash/59908
11/4/2020 21:01,https://www.thedailystar.net/backpage/news/checking-vehicle-fitness-govt-hire-pvt-firm-first-time-1989569
11/5/2020 21:01,https://www.dhakatribune.com/bangladesh/2020/11/05/4-bangladeshis-killed-in-mauritius-road-crash
11/5/2020 21:01,https://www.dhakatribune.com/bangladesh/2020/11/05/experts-road-safety-still-a-far-cry-in-bangladesh
11/5/2020 21:01,https://www.thedailystar.net/city/news/over-50pc-road-crash-victims-21-40-yrs-old-1990313
11/5/2020 21:01,http://www.theindependentbd.com/post/255616
11/5/2020 21:03,https://bdnews24.com/bangladesh/2020/11/06/bus-crash-kills-four-bangladeshi-migrants-in-mauritius
11/6/2020 21:01,https://www.dhakatribune.com/bangladesh/nation/2020/11/06/girl-her-grand-mother-killed-in-munshiganj-road-accident
11/6/2020 21:01,https://unb.com.bd/category/Bangladesh/road-accident-4-of-a-family-killed-in-brahmanbaria/60077
